バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
tricoro,下弦の月,NEO CLASSICAL DANCE,iNO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
tricoro,仮想空間の旅人たち,TECHNO,DJ MURASAME,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2844,1398,48,6,FULLCOMBO CLEAR,AAA,12,0,0,0,---,HARD CLEAR,---,2020-02-22 08:56
tricoro,創世ノート,CREATOR,PON+wac,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
tricoro,即席！脳直★ミュージックシステム,AKIBA-POP,MOSAIC.WAV,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
tricoro,朧,FASCINATION,HHH×MM×ST,1,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2087,1027,33,0,FULLCOMBO CLEAR,AAA,11,0,0,0,---,FULLCOMBO CLEAR,---,2019-12-01 09:59
tricoro,梅雪夜,想歌 梅,Qrispy Joybox feat.mao,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
tricoro,狂イ咲ケ焔ノ華,Hi-GOTH,覚醒ノPrim,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3487,1652,183,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 11:37
tricoro,音楽,SILENT,弁士カンタビレオ,8,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,12,2574,1168,238,25,ASSIST CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-12-21 10:05
tricoro,龍と少女とデコヒーレンス,EPIC TECHNO,黒猫ダンジョン,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2926,1415,96,2,FULLCOMBO CLEAR,AAA,12,0,0,0,---,HARD CLEAR,---,2019-11-02 08:57
SPADA,Adularia,ARTCORE,DJ TOTTO,3,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2783,1343,97,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 08:29
SPADA,Ancient Scapes,DYNASTIC FREEFORM,Durandal,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3308,1559,190,10,HARD CLEAR,AAA,12,0,0,0,---,HARD CLEAR,---,2019-11-23 10:26
SPADA,ATHER,ASTRAL HARDCORE,TAG underground,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,BLUE DRAGON(雷龍RemixIIDX),RAVERS DANCE SPEED,青龍,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3154,1483,188,21,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-07 10:58
SPADA,BRAVE OUT,ELECTRANCE,nomico / DOWNFORCE,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Close the World feat.a☆ru,J-CORE,天叢雲剣,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3219,1513,193,16,FULLCOMBO CLEAR,AAA,12,0,0,0,---,NO PLAY,---,2019-11-30 12:56
SPADA,Critical Crystal,DANCE SPEED,青龍,0,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Dark Fall,MASSIVE DANCE SPEED,黒龍,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,DARK LEGACY,DARK ELEMENT,BaSTeT,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3421,1621,179,12,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 12:06
SPADA,Devilz Sacrifice -贖罪の羊-,SYMPHONIC BREAK BEATS,OSTER project,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,diagram,GLITCH HOP,Expander,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,11,2762,1310,142,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-21 08:02
SPADA,Elektrick U-Phoria,UK HARDCORE,DJ Noriken,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Element of SPADA,HEALING POP,猫叉Master feat.霜月はるか,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Engraved Mark,HAPPY SAD CORE,Ryu☆ ∞ Des-ROW,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,EXTREME MACH COLLIDER,TECHNO,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Feel The Beat,HARDCORE RAVE,Falsion,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3374,1572,230,16,HARD CLEAR,AAA,12,3751,1691,369,105,CLEAR,AA,2019-12-01 11:00
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,HYENA,BIG BEAT,Hommarju,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2878,1400,78,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 09:37
SPADA,Idola ,REPLICANT CORE,iconoclasm feat.GUMI ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Insane Techniques,Hi-TECH FULL ON,kors k,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2430,1169,92,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-23 11:57
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,invoker,TRIBE CORE,Caladborg,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,ASSIST CLEAR,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,KAISER PHOENIX,HEAVY METAL,96,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,12,3006,1386,234,34,HARD CLEAR,AA,12,0,0,0,---,ASSIST CLEAR,---,2020-01-18 15:17
SPADA,Last Dance,HARD STACC,dj TAKA,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3127,1508,111,17,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 10:10
SPADA,Lighting Shower,TRANCE POP,TAG,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,MAD ATTACK,UPBEAT,HALFBY,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,NPC World,ELECTRO POP,PON,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Odin,GABBER,Noizenecio,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2401,1163,75,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 13:19
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2642,1263,116,9,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 08:33
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,RISE,DRUMSTEP,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1763,818,127,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-14 23:33
SPADA,Sigmund,REQUIEM PSY,Gram,15,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3594,1666,262,39,HARD CLEAR,AA,12,0,0,0,---,ASSIST CLEAR,---,2020-02-15 12:15
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Unicorn tail,BREAKBEATS TRANCE ,DJ YOSHITAKA,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,3098,1506,86,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-30 16:04
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,Verflucht,HARD NRG,Tyrfing,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3277,1498,281,4,HARD CLEAR,AAA,12,4330,2004,322,31,HARD CLEAR,AAA,2020-02-15 12:00
SPADA,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,1,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2570,1185,200,25,ASSIST CLEAR,AA,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-01-18 11:31
SPADA,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,アルストロメリア,BLOOM FUSION,TAG,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,幻想系世界修復少女,J-POP,Last Note.,1,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1922,923,76,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-10 08:59
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3676,1716,244,10,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-25 13:17
SPADA,海神,HYDRO CORE,兎々,18,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3096,1479,138,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 10:53
SPADA,煉獄のエルフェリア,HARD SYMPHONIC,猫叉Master+,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3528,1624,280,55,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-10 09:56
SPADA,牧神笛吹きて,ZODIAC ORACLE X,楽士ゾディアック,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2102,1014,74,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-30 14:37
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3187,1444,299,43,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-08 11:37
PENDUAL,#The_Relentless,DUBCORE,DJ Noriken,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,AFRO KNUCKLE,AFRO-SAMBA,猫叉Master+,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2342,1126,90,5,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 09:39
PENDUAL,Beyond The Earth,WORLD/ELECTRONICA,猫叉Master,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,BLUE MIRAGE,NU STYLE GABBA,DJ CHUCKY,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2860,1305,250,14,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-10 10:12
PENDUAL,Broken Sword,DUAL ANTIQUE,金獅子 VS 麒麟,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3614,1749,116,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 13:18
PENDUAL,Chain of pain,FULL ON,kors k VS 猫叉Master+,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,chrono diver -fragment-,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,5,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1766,870,26,1,FULLCOMBO CLEAR,AAA,10,0,0,0,---,HARD CLEAR,---,2019-12-07 12:09
PENDUAL,CHRONO DIVER -NORNIR-,CYBER DRUM & BASS,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,31,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,3974,1823,328,21,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 11:27
PENDUAL,Chronos,PROGRESSIVE,TAG,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2244,1052,140,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 09:36
PENDUAL,cinder,MAELSTROM,PHQUASE,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2955,1395,165,17,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 11:30
PENDUAL,COLOSSEUM ,LOST GROUND,劇団レコード,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,Cosmic Cat,FUTURE BASS,8bit Moonside,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,Despair of ELFERIA,HARD IRISH SYMPHONIC,猫叉Master,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3911,1867,177,28,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 10:31
PENDUAL,Discloze,Hi-TECH PSYTRANCE,lapix,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,EBONY & IVORY,RAGTIME CHIPTUNE,OSTER project,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2868,1358,152,8,HARD CLEAR,AAA,12,0,0,0,---,ASSIST CLEAR,---,2019-11-09 10:13
PENDUAL,entelecheia,SACRED TRANCE,Rche,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3154,1512,130,7,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-10-27 09:51
PENDUAL,Erosion Mark  ,FALLIN APART CORE,kors k REASM Des-ROW,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,fallen leaves -IIDX edition-,WORLD/ELECTRONICA,猫叉Master,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3255,1553,149,16,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-10 11:08
PENDUAL,FANTASTIC THREE,DUB COMEDY,ジャカルタファンクブラザーズ,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
PENDUAL,Flashes,DRUM'N'BASS,Dollscythe,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3108,1452,204,22,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 11:12
PENDUAL,Gravigazer,PROGRESSIVE SCHRANZ,DJ TOTTO,8,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2913,1401,111,10,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-11 08:43
